student_id,school,sex,age,address_type,family_size,parent_status,mother_education,father_education,mother_job,father_job,school_choice_reason,guardian,travel_time,study_time,class_failures,school_support,family_support,extra_paid_classes,activities,nursery_school,higher_ed,internet_access,romantic_relationship,family_relationship,free_time,social,weekday_alcohol,weekend_alcohol,health,absences,grade_1,grade_2,final_grade,school_encoded,sex_encoded,address_type_encoded,family_size_encoded,parent_status_encoded,mother_education_higher education,mother_education_none,mother_education_primary education (4th grade),mother_education_secondary education,father_education_higher education,father_education_none,father_education_primary education (4th grade),father_education_secondary education,mother_job_health,mother_job_other,mother_job_services,mother_job_teacher,father_job_health,father_job_other,father_job_services,father_job_teacher,school_choice_reason_home,school_choice_reason_other,school_choice_reason_reputation,guardian_mother,guardian_other,travel_time_30 min. to 1 hour,travel_time_<15 min.,travel_time_>1 hour,study_time_5 to 10 hours,study_time_<2 hours,study_time_>10 hours,school_support_encoded,family_support_encoded,extra_paid_classes_encoded,activities_encoded,nursery_school_encoded,higher_ed_encoded,internet_access_encoded,romantic_relationship_encoded
396,GP,M,18,Urban,Greater than 3,Living together,higher education,higher education,teacher,services,home,father,<15 min.,2 to 5 hours,0,no,yes,no,yes,yes,yes,yes,no,4,3,3,2,2,2,0,12,12,13,0,1,1,0,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0,1,0,1,1,1,1,0
397,GP,M,18,Urban,Less than or equal to 3,Living together,secondary education,higher education,services,other,home,mother,<15 min.,2 to 5 hours,0,no,no,no,yes,yes,yes,yes,yes,4,3,3,1,3,5,6,16,16,17,0,1,1,1,1,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0,0,0,1,1,1,1,1
398,GP,F,17,Urban,Greater than 3,Apart,5th to 9th grade,5th to 9th grade,at_home,at_home,home,father,<15 min.,2 to 5 hours,0,no,yes,no,no,yes,yes,yes,yes,3,3,1,1,2,4,18,10,12,14,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0,1,0,0,1,1,1,1
399,GP,F,18,Urban,Greater than 3,Living together,5th to 9th grade,secondary education,at_home,other,course,mother,<15 min.,5 to 10 hours,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,2,3,0,11,12,14,0,0,1,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,0,1,0,0,1,1,1,0
400,GP,F,18,Urban,Greater than 3,Living together,secondary education,5th to 9th grade,other,services,other,mother,<15 min.,5 to 10 hours,0,no,no,no,no,yes,yes,yes,yes,5,4,3,2,3,1,4,14,16,17,0,0,1,0,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,0,0,0,0,1,1,1,1
401,GP,M,18,Rural,Greater than 3,Living together,higher education,secondary education,teacher,services,course,mother,<15 min.,5 to 10 hours,0,no,no,no,no,yes,yes,yes,yes,5,3,2,1,2,4,4,15,14,17,0,1,0,0,1,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,0,0,0,0,1,1,1,1
402,GP,M,18,Urban,Greater than 3,Living together,higher education,secondary education,teacher,other,course,mother,<15 min.,5 to 10 hours,0,no,yes,no,no,yes,yes,yes,yes,5,4,5,2,3,5,0,14,13,14,0,1,1,0,1,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,0,1,0,0,1,1,1,1
403,GP,F,17,Urban,Greater than 3,Living together,higher education,secondary education,health,other,reputation,mother,<15 min.,5 to 10 hours,0,no,yes,no,yes,yes,yes,yes,yes,4,4,3,1,3,4,0,11,12,13,0,0,1,0,1,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,False,0,1,0,1,1,1,1,1
404,GP,F,17,Urban,Greater than 3,Living together,5th to 9th grade,primary education (4th grade),services,other,course,mother,15 to 30 min.,2 to 5 hours,0,no,yes,no,yes,yes,yes,yes,yes,4,3,4,2,2,1,10,12,15,15,0,0,1,0,1,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0,1,0,1,1,1,1,1
405,GP,F,17,Urban,Greater than 3,Living together,5th to 9th grade,primary education (4th grade),services,other,reputation,mother,<15 min.,2 to 5 hours,0,no,yes,no,yes,yes,yes,yes,no,4,3,5,2,4,4,4,12,16,16,0,0,1,0,1,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,0,1,0,1,1,1,1,0
406,GP,F,19,Urban,Less than or equal to 3,Apart,5th to 9th grade,secondary education,at_home,other,home,other,15 to 30 min.,<2 hours,1,no,no,no,no,yes,no,yes,no,2,2,3,3,4,5,16,10,11,11,0,0,1,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,0,0,0,0,1,0,1,0
407,GP,F,17,Urban,Greater than 3,Living together,secondary education,primary education (4th grade),other,at_home,home,mother,<15 min.,<2 hours,1,no,yes,yes,no,yes,yes,yes,yes,4,1,2,1,1,3,6,10,13,13,0,0,1,0,1,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,0,1,1,0,1,1,1,1
408,GP,F,21,Urban,Less than or equal to 3,Living together,higher education,higher education,other,other,reputation,other,<15 min.,5 to 10 hours,2,no,no,yes,yes,yes,yes,yes,no,3,3,2,1,1,5,0,9,12,12,0,0,1,1,1,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,0,0,1,1,1,1,1,0
409,GP,M,18,Urban,Less than or equal to 3,Living together,5th to 9th grade,5th to 9th grade,services,services,reputation,mother,<15 min.,2 to 5 hours,0,no,yes,no,yes,no,no,yes,no,4,4,4,1,3,3,11,9,11,12,0,1,1,1,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,0,1,0,1,0,0,1,0
410,GP,M,18,Urban,Less than or equal to 3,Apart,secondary education,higher education,other,other,reputation,other,<15 min.,2 to 5 hours,0,no,no,no,yes,yes,yes,yes,yes,4,3,5,1,4,2,9,13,14,15,0,1,1,1,0,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,0,0,0,1,1,1,1,1
411,GP,F,17,Urban,Greater than 3,Living together,5th to 9th grade,5th to 9th grade,services,services,reputation,mother,<15 min.,2 to 5 hours,0,no,yes,no,yes,yes,yes,yes,no,4,3,4,1,3,4,0,13,17,17,0,0,1,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,0,1,0,1,1,1,1,0
412,GP,M,17,Urban,Less than or equal to 3,Apart,higher education,higher education,health,other,reputation,mother,<15 min.,5 to 10 hours,0,no,yes,no,no,yes,yes,yes,no,4,4,2,1,2,4,2,12,15,15,0,1,1,1,0,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,False,0,1,0,0,1,1,1,0
413,GP,F,18,Urban,Less than or equal to 3,Living together,higher education,5th to 9th grade,teacher,other,course,mother,<15 min.,2 to 5 hours,0,no,yes,no,yes,yes,yes,yes,no,4,2,2,1,1,3,0,14,17,17,0,0,1,1,1,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,0,1,0,1,1,1,1,0
414,GP,M,21,Rural,Less than or equal to 3,Living together,primary education (4th grade),primary education (4th grade),at_home,other,course,other,15 to 30 min.,2 to 5 hours,2,no,yes,no,yes,yes,no,yes,yes,5,3,3,5,2,4,21,9,10,10,0,1,0,1,1,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0,1,0,1,1,0,1,1
415,GP,F,20,Rural,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),other,other,reputation,other,15 to 30 min.,5 to 10 hours,0,no,no,no,no,yes,yes,yes,yes,3,2,2,1,3,3,8,11,15,15,0,0,0,0,1,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,0,0,0,0,1,1,1,1
416,GP,F,19,Urban,Greater than 3,Living together,higher education,higher education,teacher,other,home,other,<15 min.,<2 hours,1,no,yes,no,no,yes,yes,yes,yes,3,2,5,4,4,5,5,9,10,11,0,0,1,0,1,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,0,1,0,0,1,1,1,1
417,GP,M,17,Urban,Less than or equal to 3,Apart,secondary education,5th to 9th grade,other,other,reputation,mother,<15 min.,2 to 5 hours,0,no,yes,no,no,yes,yes,yes,no,4,4,4,1,2,5,10,16,18,18,0,1,1,1,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,0,1,0,0,1,1,1,0
418,GP,F,18,Urban,Greater than 3,Living together,secondary education,5th to 9th grade,at_home,other,reputation,father,<15 min.,5 to 10 hours,0,no,yes,no,no,yes,yes,yes,yes,4,3,4,1,2,2,5,14,17,17,0,0,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,0,1,0,0,1,1,1,1
419,GP,M,18,Rural,Greater than 3,Living together,5th to 9th grade,secondary education,other,services,reputation,father,<15 min.,<2 hours,0,no,no,no,no,yes,yes,yes,no,3,1,3,4,5,4,13,13,14,14,0,1,0,0,1,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,0,0,0,0,1,1,1,0
420,GP,M,19,Urban,Greater than 3,Living together,5th to 9th grade,primary education (4th grade),other,other,reputation,mother,<15 min.,<2 hours,0,no,no,no,no,yes,yes,yes,no,5,3,4,1,4,4,10,7,11,11,0,1,1,0,1,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,0,0,0,0,1,1,1,0
421,GP,F,18,Urban,Less than or equal to 3,Apart,5th to 9th grade,5th to 9th grade,services,other,reputation,mother,15 to 30 min.,2 to 5 hours,0,no,yes,no,no,yes,yes,yes,no,4,1,4,1,3,4,10,14,17,17,0,0,1,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,0,1,0,0,1,1,1,0
422,GP,F,20,Urban,Greater than 3,Living together,primary education (4th grade),none,other,other,reputation,mother,15 to 30 min.,<2 hours,1,yes,no,no,no,yes,yes,yes,yes,5,3,1,1,1,5,5,8,10,10,0,0,1,0,1,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,1,0,0,0,1,1,1,1
423,GP,F,18,Urban,Greater than 3,Living together,secondary education,5th to 9th grade,services,other,home,mother,<15 min.,2 to 5 hours,0,no,yes,no,yes,no,yes,yes,yes,3,1,2,1,2,1,4,10,13,13,0,0,1,0,1,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0,1,0,1,0,1,1,1
424,MS,F,16,Urban,Greater than 3,Living together,primary education (4th grade),secondary education,at_home,other,other,father,15 to 30 min.,<2 hours,0,no,yes,no,no,yes,no,yes,yes,4,3,3,1,3,5,11,10,11,11,1,0,1,0,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0,1,0,0,1,0,1,1
425,MS,F,16,Rural,Greater than 3,Living together,5th to 9th grade,5th to 9th grade,other,other,course,mother,15 to 30 min.,2 to 5 hours,0,no,yes,no,yes,yes,yes,yes,no,4,4,4,1,1,5,0,12,12,12,1,0,0,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0,1,0,1,1,1,1,0
426,MS,F,15,Rural,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),at_home,services,other,mother,<15 min.,<2 hours,1,no,yes,no,no,yes,yes,no,yes,4,1,3,1,1,2,6,10,10,10,1,0,0,0,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,0,1,0,0,1,1,0,1
427,MS,F,15,Rural,Greater than 3,Living together,secondary education,secondary education,at_home,other,course,mother,15 to 30 min.,<2 hours,0,no,yes,no,no,yes,yes,yes,no,5,4,4,2,3,5,4,10,10,11,1,0,0,0,1,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0,1,0,0,1,1,1,0
428,MS,F,16,Rural,Greater than 3,Living together,5th to 9th grade,secondary education,at_home,services,course,mother,15 to 30 min.,2 to 5 hours,0,no,no,no,no,yes,yes,no,no,4,5,2,1,2,5,0,16,17,17,1,0,0,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,1,1,0,0
429,MS,F,15,Rural,Less than or equal to 3,Living together,5th to 9th grade,primary education (4th grade),at_home,other,home,mother,15 to 30 min.,<2 hours,0,no,no,no,no,yes,no,no,no,1,3,4,1,1,1,0,6,8,9,1,0,0,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,0,0,0,0,1,0,0,0
430,MS,M,16,Rural,Less than or equal to 3,Apart,higher education,higher education,at_home,other,home,mother,<15 min.,2 to 5 hours,0,no,yes,no,no,yes,yes,no,no,5,3,2,1,3,2,5,10,11,11,1,1,0,1,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0,1,0,0,1,1,0,0
431,MS,M,16,Urban,Greater than 3,Apart,primary education (4th grade),5th to 9th grade,other,other,other,mother,<15 min.,5 to 10 hours,0,yes,no,no,no,yes,yes,yes,no,4,4,3,1,1,5,0,10,11,11,1,1,1,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,1,0,0,0,1,1,1,0
432,MS,F,17,Rural,Greater than 3,Living together,secondary education,5th to 9th grade,at_home,other,course,father,<15 min.,2 to 5 hours,1,no,no,no,no,yes,yes,no,yes,4,5,4,1,2,5,0,10,10,10,1,0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,1,1,0,1
433,MS,F,17,Rural,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),other,other,other,father,<15 min.,<2 hours,1,no,yes,no,no,no,no,yes,no,5,4,4,2,2,5,0,6,6,7,1,0,0,0,1,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,0,1,0,0,0,0,1,0
434,MS,F,15,Rural,Greater than 3,Living together,higher education,higher education,teacher,other,course,mother,15 to 30 min.,<2 hours,0,no,no,no,no,yes,yes,yes,yes,1,5,1,3,5,5,0,13,14,14,1,0,0,0,1,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0,0,1,1,1,1
435,MS,F,16,Urban,Less than or equal to 3,Apart,5th to 9th grade,5th to 9th grade,at_home,other,reputation,mother,15 to 30 min.,>10 hours,0,no,no,no,yes,no,no,no,yes,1,2,1,1,1,1,4,10,9,11,1,0,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,0,0,0,1,0,0,0,1
436,MS,F,15,Rural,Less than or equal to 3,Living together,primary education (4th grade),primary education (4th grade),at_home,services,reputation,father,15 to 30 min.,2 to 5 hours,0,no,yes,no,no,yes,yes,yes,no,5,4,3,1,2,4,0,10,10,10,1,0,0,1,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0,1,0,0,1,1,1,0
437,MS,F,15,Rural,Less than or equal to 3,Living together,primary education (4th grade),primary education (4th grade),other,services,course,mother,15 to 30 min.,<2 hours,1,no,yes,no,no,yes,yes,yes,yes,4,4,3,1,2,2,4,6,7,8,1,0,0,1,1,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0,1,0,0,1,1,1,1
438,MS,F,16,Rural,Greater than 3,Living together,none,5th to 9th grade,other,other,other,mother,15 to 30 min.,<2 hours,0,no,yes,no,yes,yes,yes,no,no,3,2,3,1,2,2,0,12,11,12,1,0,0,0,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,0,1,0,1,1,1,0,0
439,MS,F,17,Rural,Greater than 3,Living together,5th to 9th grade,secondary education,other,other,course,mother,15 to 30 min.,<2 hours,0,no,yes,no,no,yes,yes,yes,no,5,5,5,1,3,3,2,10,11,12,1,0,0,0,1,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0,1,0,0,1,1,1,0
440,MS,F,15,Rural,Greater than 3,Living together,secondary education,secondary education,other,services,course,father,15 to 30 min.,<2 hours,0,no,no,no,no,no,yes,yes,no,4,1,3,1,1,4,0,14,16,16,1,0,0,0,1,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,1,1,0
441,MS,M,16,Urban,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),at_home,services,home,mother,15 to 30 min.,2 to 5 hours,0,no,yes,no,yes,yes,yes,no,yes,5,4,5,4,5,3,0,7,0,0,1,1,1,0,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,0,1,0,1,1,1,0,1
442,MS,M,17,Urban,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),other,other,home,mother,<15 min.,2 to 5 hours,0,no,no,yes,no,no,yes,yes,no,4,4,3,2,4,5,4,8,9,9,1,1,1,0,1,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0,0,1,0,0,1,1,0
443,MS,M,15,Rural,Less than or equal to 3,Living together,higher education,primary education (4th grade),health,services,reputation,father,<15 min.,2 to 5 hours,0,no,yes,no,yes,yes,yes,yes,no,5,3,4,1,2,2,0,12,13,14,1,1,0,1,1,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,0,1,0,1,1,1,1,0
